pair_id,model,phenomenon,grammatical,ungrammatical,prompt,response,choice,correct,order
ON_ADJECTIVE_014,llama-3.3-70b-versatile,ADJECTIVE,Sigla þeir nú góðan byr .,Sigla þeir nú góða byr .,"Which of the following Old Norse sentences is grammatically correct?

A: Sigla þeir nú góða byr .
B: Sigla þeir nú góðan byr .

Answer with A or B only.",A,A,FALSE,B_gram
ON_ADJECTIVE_015,llama-3.3-70b-versatile,ADJECTIVE,"Ok er hann er at þessu verki , kemr at honum einn gamall maðr með síðu skeggi ok spyrr , hvat hann gerir þar .","Ok er hann er at þessu verki , kemr at honum einn gamli maðr með síðu skeggi ok spyrr , hvat hann gerir þar .","Which of the following Old Norse sentences is grammatically correct?

A: Ok er hann er at þessu verki , kemr at honum einn gamli maðr með síðu skeggi ok spyrr , hvat hann gerir þar .
B: Ok er hann er at þessu verki , kemr at honum einn gamall maðr með síðu skeggi ok spyrr , hvat hann gerir þar .

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_016,llama-3.3-70b-versatile,ADJECTIVE,"Hann var gamall ok inn mesti hermaðr , ok hafði Óðinn honum sigri heitit , en annarr Agnarr eða Auðabróðir .","Hann var gamli ok inn mesti hermaðr , ok hafði Óðinn honum sigri heitit , en annarr Agnarr eða Auðabróðir .","Which of the following Old Norse sentences is grammatically correct?

A: Hann var gamall ok inn mesti hermaðr , ok hafði Óðinn honum sigri heitit , en annarr Agnarr eða Auðabróðir .
B: Hann var gamli ok inn mesti hermaðr , ok hafði Óðinn honum sigri heitit , en annarr Agnarr eða Auðabróðir .

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_017,llama-3.3-70b-versatile,ADJECTIVE,"Ok trú ekki þeim , er þú hefir felldan fyrir föður eða bróður eða annan náfrænda , þótt ungr sé .","Ok trú ekki þeim , er þú hefir felldan fyrir föður eða bróður eða annan náfrænda , þótt ungi sé .","Which of the following Old Norse sentences is grammatically correct?

A: Ok trú ekki þeim , er þú hefir felldan fyrir föður eða bróður eða annan náfrænda , þótt ungr sé .
B: Ok trú ekki þeim , er þú hefir felldan fyrir föður eða bróður eða annan náfrænda , þótt ungi sé .

Answer with A or B only.",B,B,FALSE,A_gram
ON_ADJECTIVE_018,llama-3.3-70b-versatile,ADJECTIVE,"Sigurðr svarar : `` Góðr vinr , heyr , hvat ek hugsa .","Sigurðr svarar : `` Góði vinr , heyr , hvat ek hugsa .","Which of the following Old Norse sentences is grammatically correct?

A: Sigurðr svarar : `` Góði vinr , heyr , hvat ek hugsa .
B: Sigurðr svarar : `` Góðr vinr , heyr , hvat ek hugsa .

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_019,llama-3.3-70b-versatile,ADJECTIVE,"Þat dreymdi mik , at ek sá einn fagran hauk mér á hendi .","Þat dreymdi mik , at ek sá einn fagra hauk mér á hendi .","Which of the following Old Norse sentences is grammatically correct?

A: Þat dreymdi mik , at ek sá einn fagra hauk mér á hendi .
B: Þat dreymdi mik , at ek sá einn fagran hauk mér á hendi .

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_020,llama-3.3-70b-versatile,ADJECTIVE,Hann er ungr ok fás vitandi ok fyrir utan alla eiða . '',Hann er ungi ok fás vitandi ok fyrir utan alla eiða . '',"Which of the following Old Norse sentences is grammatically correct?

A: Hann er ungr ok fás vitandi ok fyrir utan alla eiða . ''
B: Hann er ungi ok fás vitandi ok fyrir utan alla eiða . ''

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_021,llama-3.3-70b-versatile,ADJECTIVE,"Atli var mikill konungr ok ríkr , vitr ok fjölmennr ; gerir nú ráð við sína menn , hversu með skal fara .","Atli var mikill konungr ok ríki , vitr ok fjölmennr ; gerir nú ráð við sína menn , hversu með skal fara .","Which of the following Old Norse sentences is grammatically correct?

A: Atli var mikill konungr ok ríkr , vitr ok fjölmennr ; gerir nú ráð við sína menn , hversu með skal fara .
B: Atli var mikill konungr ok ríki , vitr ok fjölmennr ; gerir nú ráð við sína menn , hversu með skal fara .

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_022,llama-3.3-70b-versatile,ADJECTIVE,Sonr Högna mælti : `` Farið vel ok hafið góðan tíma . '',Sonr Högna mælti : `` Farið vel ok hafið góða tíma . '',"Which of the following Old Norse sentences is grammatically correct?

A: Sonr Högna mælti : `` Farið vel ok hafið góðan tíma . ''
B: Sonr Högna mælti : `` Farið vel ok hafið góða tíma . ''

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_023,llama-3.3-70b-versatile,ADJECTIVE,Hann var ríkr konungr í þann tíma .,Hann var ríki konungr í þann tíma .,"Which of the following Old Norse sentences is grammatically correct?

A: Hann var ríkr konungr í þann tíma .
B: Hann var ríki konungr í þann tíma .

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_024,llama-3.3-70b-versatile,ADJECTIVE,"Þá mælti Bikki til Randvés : `` Sannligt væri þat , at þér ættið svá fríða konu , en eigi svá gamall maðr . ''","Þá mælti Bikki til Randvés : `` Sannligt væri þat , at þér ættið svá fríða konu , en eigi svá gamli maðr . ''","Which of the following Old Norse sentences is grammatically correct?

A: Þá mælti Bikki til Randvés : `` Sannligt væri þat , at þér ættið svá fríða konu , en eigi svá gamli maðr . ''
B: Þá mælti Bikki til Randvés : `` Sannligt væri þat , at þér ættið svá fríða konu , en eigi svá gamall maðr . ''

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_025,llama-3.3-70b-versatile,ADJECTIVE,Hann tekr góðan brand.,Hann tekr góða brand.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann tekr góðan brand.
B: Hann tekr góða brand.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_026,llama-3.3-70b-versatile,ADJECTIVE,Konungr á reiðan baug.,Konungr á reiða baug.,"Which of the following Old Norse sentences is grammatically correct?

A: Konungr á reiðan baug.
B: Konungr á reiða baug.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_027,llama-3.3-70b-versatile,ADJECTIVE,Þar er fagr skógr.,Þar er fagri skógr.,"Which of the following Old Norse sentences is grammatically correct?

A: Þar er fagr skógr.
B: Þar er fagri skógr.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_028,llama-3.3-70b-versatile,ADJECTIVE,Hann var illr mjök.,Hann var illi mjök.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann var illr mjök.
B: Hann var illi mjök.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_029,llama-3.3-70b-versatile,ADJECTIVE,Konungr á ríkan baug.,Konungr á ríka baug.,"Which of the following Old Norse sentences is grammatically correct?

A: Konungr á ríkan baug.
B: Konungr á ríka baug.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_030,llama-3.3-70b-versatile,ADJECTIVE,Hann var ríkr mjök.,Hann var ríki mjök.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann var ríki mjök.
B: Hann var ríkr mjök.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_031,llama-3.3-70b-versatile,ADJECTIVE,Þeir fœra ríkan mat.,Þeir fœra ríka mat.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir fœra ríka mat.
B: Þeir fœra ríkan mat.

Answer with A or B only.",A,A,FALSE,B_gram
ON_ADJECTIVE_032,llama-3.3-70b-versatile,ADJECTIVE,Sigurðr hefir harðan hjálm.,Sigurðr hefir harða hjálm.,"Which of the following Old Norse sentences is grammatically correct?

A: Sigurðr hefir harða hjálm.
B: Sigurðr hefir harðan hjálm.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_033,llama-3.3-70b-versatile,ADJECTIVE,Hann á gamlan hest.,Hann á gamla hest.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann á gamlan hest.
B: Hann á gamla hest.

Answer with A or B only.",B,B,FALSE,A_gram
ON_ADJECTIVE_034,llama-3.3-70b-versatile,ADJECTIVE,Þórr vegr ungan úlf.,Þórr vegr unga úlf.,"Which of the following Old Norse sentences is grammatically correct?

A: Þórr vegr ungan úlf.
B: Þórr vegr unga úlf.

Answer with A or B only.",B,B,FALSE,A_gram
ON_ADJECTIVE_035,llama-3.3-70b-versatile,ADJECTIVE,Hann kaupir ríkan hest.,Hann kaupir ríka hest.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann kaupir ríkan hest.
B: Hann kaupir ríka hest.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_036,llama-3.3-70b-versatile,ADJECTIVE,Hann tekr sterkan brand.,Hann tekr sterka brand.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann tekr sterkan brand.
B: Hann tekr sterka brand.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_037,llama-3.3-70b-versatile,ADJECTIVE,Konungr á illan baug.,Konungr á illa baug.,"Which of the following Old Norse sentences is grammatically correct?

A: Konungr á illan baug.
B: Konungr á illa baug.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_038,llama-3.3-70b-versatile,ADJECTIVE,Konungr á fagran baug.,Konungr á fagra baug.,"Which of the following Old Norse sentences is grammatically correct?

A: Konungr á fagra baug.
B: Konungr á fagran baug.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_039,llama-3.3-70b-versatile,ADJECTIVE,Hann á spakan hest.,Hann á spaka hest.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann á spakan hest.
B: Hann á spaka hest.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_040,llama-3.3-70b-versatile,ADJECTIVE,Þeir finna stóran konung.,Þeir finna stóra konung.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir finna stóran konung.
B: Þeir finna stóra konung.

Answer with A or B only.",B,B,FALSE,A_gram
ON_ADJECTIVE_041,llama-3.3-70b-versatile,ADJECTIVE,Svartr var spakr ok ríkr.,Svartr var spaki ok ríkr.,"Which of the following Old Norse sentences is grammatically correct?

A: Svartr var spakr ok ríkr.
B: Svartr var spaki ok ríkr.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_042,llama-3.3-70b-versatile,ADJECTIVE,Konungr á spakan baug.,Konungr á spaka baug.,"Which of the following Old Norse sentences is grammatically correct?

A: Konungr á spaka baug.
B: Konungr á spakan baug.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_043,llama-3.3-70b-versatile,ADJECTIVE,Þar er spakr skógr.,Þar er spaki skógr.,"Which of the following Old Norse sentences is grammatically correct?

A: Þar er spaki skógr.
B: Þar er spakr skógr.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_044,llama-3.3-70b-versatile,ADJECTIVE,Þeir finna reiðan konung.,Þeir finna reiða konung.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir finna reiðan konung.
B: Þeir finna reiða konung.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_045,llama-3.3-70b-versatile,ADJECTIVE,Konungr á ungan baug.,Konungr á unga baug.,"Which of the following Old Norse sentences is grammatically correct?

A: Konungr á ungan baug.
B: Konungr á unga baug.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_046,llama-3.3-70b-versatile,ADJECTIVE,Ragnarr sér sterkan mann.,Ragnarr sér sterka mann.,"Which of the following Old Norse sentences is grammatically correct?

A: Ragnarr sér sterkan mann.
B: Ragnarr sér sterka mann.

Answer with A or B only.",B,B,FALSE,A_gram
ON_ADJECTIVE_047,llama-3.3-70b-versatile,ADJECTIVE,Þeir sjá reiðan orm.,Þeir sjá reiða orm.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir sjá reiða orm.
B: Þeir sjá reiðan orm.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_048,llama-3.3-70b-versatile,ADJECTIVE,Gunnarr hefir gamlan hjálm.,Gunnarr hefir gamla hjálm.,"Which of the following Old Norse sentences is grammatically correct?

A: Gunnarr hefir gamlan hjálm.
B: Gunnarr hefir gamla hjálm.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_049,llama-3.3-70b-versatile,ADJECTIVE,Hann á stóran hest.,Hann á stóra hest.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann á stóra hest.
B: Hann á stóran hest.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_050,llama-3.3-70b-versatile,ADJECTIVE,ungr maðr heitir Baldr.,ungi maðr heitir Baldr.,"Which of the following Old Norse sentences is grammatically correct?

A: ungr maðr heitir Baldr.
B: ungi maðr heitir Baldr.

Answer with A or B only.",B,B,FALSE,A_gram
ON_ADJECTIVE_051,llama-3.3-70b-versatile,ADJECTIVE,fagr víkingr kemr þar.,fagri víkingr kemr þar.,"Which of the following Old Norse sentences is grammatically correct?

A: fagri víkingr kemr þar.
B: fagr víkingr kemr þar.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_052,llama-3.3-70b-versatile,ADJECTIVE,Óláfr hefir reiðan hjálm.,Óláfr hefir reiða hjálm.,"Which of the following Old Norse sentences is grammatically correct?

A: Óláfr hefir reiða hjálm.
B: Óláfr hefir reiðan hjálm.

Answer with A or B only.",A,A,FALSE,B_gram
ON_ADJECTIVE_053,llama-3.3-70b-versatile,ADJECTIVE,Haukr sér sterkan mann.,Haukr sér sterka mann.,"Which of the following Old Norse sentences is grammatically correct?

A: Haukr sér sterkan mann.
B: Haukr sér sterka mann.

Answer with A or B only.",B,B,FALSE,A_gram
ON_ADJECTIVE_054,llama-3.3-70b-versatile,ADJECTIVE,Þar býr illr jarl.,Þar býr illi jarl.,"Which of the following Old Norse sentences is grammatically correct?

A: Þar býr illi jarl.
B: Þar býr illr jarl.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_055,llama-3.3-70b-versatile,ADJECTIVE,Hann er víss konungr.,Hann er vísi konungr.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann er vísi konungr.
B: Hann er víss konungr.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_056,llama-3.3-70b-versatile,ADJECTIVE,ungr maðr heitir Kormákr.,ungi maðr heitir Kormákr.,"Which of the following Old Norse sentences is grammatically correct?

A: ungr maðr heitir Kormákr.
B: ungi maðr heitir Kormákr.

Answer with A or B only.",B,B,FALSE,A_gram
ON_ADJECTIVE_057,llama-3.3-70b-versatile,ADJECTIVE,Haukr er glaðr maðr.,Haukr er glaði maðr.,"Which of the following Old Norse sentences is grammatically correct?

A: Haukr er glaði maðr.
B: Haukr er glaðr maðr.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_058,llama-3.3-70b-versatile,ADJECTIVE,Hann var fagr mjök.,Hann var fagri mjök.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann var fagri mjök.
B: Hann var fagr mjök.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_059,llama-3.3-70b-versatile,ADJECTIVE,Hann á illan hest.,Hann á illa hest.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann á illan hest.
B: Hann á illa hest.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_060,llama-3.3-70b-versatile,ADJECTIVE,Þeir fœra góðan mat.,Þeir fœra góða mat.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir fœra góðan mat.
B: Þeir fœra góða mat.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_061,llama-3.3-70b-versatile,ADJECTIVE,Þar býr víss jarl.,Þar býr vísi jarl.,"Which of the following Old Norse sentences is grammatically correct?

A: Þar býr vísi jarl.
B: Þar býr víss jarl.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_062,llama-3.3-70b-versatile,ADJECTIVE,Þeir fœra vísan mat.,Þeir fœra vísa mat.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir fœra vísa mat.
B: Þeir fœra vísan mat.

Answer with A or B only.",A,A,FALSE,B_gram
ON_ADJECTIVE_063,llama-3.3-70b-versatile,ADJECTIVE,Þar býr fagr jarl.,Þar býr fagri jarl.,"Which of the following Old Norse sentences is grammatically correct?

A: Þar býr fagri jarl.
B: Þar býr fagr jarl.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_064,llama-3.3-70b-versatile,ADJECTIVE,Þar býr spakr jarl.,Þar býr spaki jarl.,"Which of the following Old Norse sentences is grammatically correct?

A: Þar býr spaki jarl.
B: Þar býr spakr jarl.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_065,llama-3.3-70b-versatile,ADJECTIVE,ríkr víkingr kemr þar.,ríki víkingr kemr þar.,"Which of the following Old Norse sentences is grammatically correct?

A: ríkr víkingr kemr þar.
B: ríki víkingr kemr þar.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_066,llama-3.3-70b-versatile,ADJECTIVE,langr maðr heitir Baldr.,langi maðr heitir Baldr.,"Which of the following Old Norse sentences is grammatically correct?

A: langr maðr heitir Baldr.
B: langi maðr heitir Baldr.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_067,llama-3.3-70b-versatile,ADJECTIVE,Eiríkr hefir spakan hjálm.,Eiríkr hefir spaka hjálm.,"Which of the following Old Norse sentences is grammatically correct?

A: Eiríkr hefir spakan hjálm.
B: Eiríkr hefir spaka hjálm.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_068,llama-3.3-70b-versatile,ADJECTIVE,Hann var ungr mjök.,Hann var ungi mjök.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann var ungi mjök.
B: Hann var ungr mjök.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_069,llama-3.3-70b-versatile,ADJECTIVE,Kormákr sér vísan mann.,Kormákr sér vísa mann.,"Which of the following Old Norse sentences is grammatically correct?

A: Kormákr sér vísa mann.
B: Kormákr sér vísan mann.

Answer with A or B only.",A,A,FALSE,B_gram
ON_ADJECTIVE_070,llama-3.3-70b-versatile,ADJECTIVE,Óláfr er glaðr ok sterkr.,Óláfr er glaði ok sterkr.,"Which of the following Old Norse sentences is grammatically correct?

A: Óláfr er glaði ok sterkr.
B: Óláfr er glaðr ok sterkr.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_071,llama-3.3-70b-versatile,ADJECTIVE,Þórr er reiðr ok sterkr.,Þórr er reiði ok sterkr.,"Which of the following Old Norse sentences is grammatically correct?

A: Þórr er reiði ok sterkr.
B: Þórr er reiðr ok sterkr.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_072,llama-3.3-70b-versatile,ADJECTIVE,Baldr er gamall maðr.,Baldr er gamli maðr.,"Which of the following Old Norse sentences is grammatically correct?

A: Baldr er gamli maðr.
B: Baldr er gamall maðr.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_073,llama-3.3-70b-versatile,ADJECTIVE,Hann tekr spakan brand.,Hann tekr spaka brand.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann tekr spaka brand.
B: Hann tekr spakan brand.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_074,llama-3.3-70b-versatile,ADJECTIVE,Hann á ríkan hest.,Hann á ríka hest.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann á ríka hest.
B: Hann á ríkan hest.

Answer with A or B only.",A,A,FALSE,B_gram
ON_ADJECTIVE_075,llama-3.3-70b-versatile,ADJECTIVE,Ragnarr sér spakan mann.,Ragnarr sér spaka mann.,"Which of the following Old Norse sentences is grammatically correct?

A: Ragnarr sér spaka mann.
B: Ragnarr sér spakan mann.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_076,llama-3.3-70b-versatile,ADJECTIVE,Óðinn var ríkr ok ríkr.,Óðinn var ríki ok ríkr.,"Which of the following Old Norse sentences is grammatically correct?

A: Óðinn var ríki ok ríkr.
B: Óðinn var ríkr ok ríkr.

Answer with A or B only.",A,A,FALSE,B_gram
ON_ADJECTIVE_077,llama-3.3-70b-versatile,ADJECTIVE,Þeir fœra reiðan mat.,Þeir fœra reiða mat.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir fœra reiðan mat.
B: Þeir fœra reiða mat.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_078,llama-3.3-70b-versatile,ADJECTIVE,Hann á reiðan hest.,Hann á reiða hest.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann á reiðan hest.
B: Hann á reiða hest.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_079,llama-3.3-70b-versatile,ADJECTIVE,Hann var frœkn mjök.,Hann var frœkni mjök.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann var frœkni mjök.
B: Hann var frœkn mjök.

Answer with A or B only.",A,A,FALSE,B_gram
ON_ADJECTIVE_080,llama-3.3-70b-versatile,ADJECTIVE,Þar býr glaðr jarl.,Þar býr glaði jarl.,"Which of the following Old Norse sentences is grammatically correct?

A: Þar býr glaði jarl.
B: Þar býr glaðr jarl.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_081,llama-3.3-70b-versatile,ADJECTIVE,Hann var glaðr mjök.,Hann var glaði mjök.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann var glaðr mjök.
B: Hann var glaði mjök.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_082,llama-3.3-70b-versatile,ADJECTIVE,Hann tekr glaðan brand.,Hann tekr glaða brand.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann tekr glaða brand.
B: Hann tekr glaðan brand.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_083,llama-3.3-70b-versatile,ADJECTIVE,Hann kaupir ungan hest.,Hann kaupir unga hest.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann kaupir unga hest.
B: Hann kaupir ungan hest.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_084,llama-3.3-70b-versatile,ADJECTIVE,Hann er stórr konungr.,Hann er stóri konungr.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann er stóri konungr.
B: Hann er stórr konungr.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_085,llama-3.3-70b-versatile,ADJECTIVE,Svartr er sterkr ok sterkr.,Svartr er sterki ok sterkr.,"Which of the following Old Norse sentences is grammatically correct?

A: Svartr er sterkr ok sterkr.
B: Svartr er sterki ok sterkr.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_086,llama-3.3-70b-versatile,ADJECTIVE,Hann er sterkr konungr.,Hann er sterki konungr.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann er sterkr konungr.
B: Hann er sterki konungr.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_087,llama-3.3-70b-versatile,ADJECTIVE,Haukr vegr langan úlf.,Haukr vegr langa úlf.,"Which of the following Old Norse sentences is grammatically correct?

A: Haukr vegr langan úlf.
B: Haukr vegr langa úlf.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_088,llama-3.3-70b-versatile,ADJECTIVE,Svartr hefir reiðan hjálm.,Svartr hefir reiða hjálm.,"Which of the following Old Norse sentences is grammatically correct?

A: Svartr hefir reiðan hjálm.
B: Svartr hefir reiða hjálm.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_089,llama-3.3-70b-versatile,ADJECTIVE,Svartr vegr langan úlf.,Svartr vegr langa úlf.,"Which of the following Old Norse sentences is grammatically correct?

A: Svartr vegr langa úlf.
B: Svartr vegr langan úlf.

Answer with A or B only.",A,A,FALSE,B_gram
ON_ADJECTIVE_090,llama-3.3-70b-versatile,ADJECTIVE,Óðinn sér stóran mann.,Óðinn sér stóra mann.,"Which of the following Old Norse sentences is grammatically correct?

A: Óðinn sér stóran mann.
B: Óðinn sér stóra mann.

Answer with A or B only.",B,B,FALSE,A_gram
ON_ADJECTIVE_091,llama-3.3-70b-versatile,ADJECTIVE,Hann á góðan hest.,Hann á góða hest.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann á góða hest.
B: Hann á góðan hest.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_092,llama-3.3-70b-versatile,ADJECTIVE,Svartr sér glaðan mann.,Svartr sér glaða mann.,"Which of the following Old Norse sentences is grammatically correct?

A: Svartr sér glaða mann.
B: Svartr sér glaðan mann.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_093,llama-3.3-70b-versatile,ADJECTIVE,Þar er gamall skógr.,Þar er gamli skógr.,"Which of the following Old Norse sentences is grammatically correct?

A: Þar er gamall skógr.
B: Þar er gamli skógr.

Answer with A or B only.",B,B,FALSE,A_gram
ON_ADJECTIVE_094,llama-3.3-70b-versatile,ADJECTIVE,Gunnarr er góðr maðr.,Gunnarr er góði maðr.,"Which of the following Old Norse sentences is grammatically correct?

A: Gunnarr er góðr maðr.
B: Gunnarr er góði maðr.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_095,llama-3.3-70b-versatile,ADJECTIVE,Skarpheðinn sér reiðan mann.,Skarpheðinn sér reiða mann.,"Which of the following Old Norse sentences is grammatically correct?

A: Skarpheðinn sér reiða mann.
B: Skarpheðinn sér reiðan mann.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_096,llama-3.3-70b-versatile,ADJECTIVE,Hann var stórr mjök.,Hann var stóri mjök.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann var stóri mjök.
B: Hann var stórr mjök.

Answer with A or B only.",A,A,FALSE,B_gram
ON_ADJECTIVE_097,llama-3.3-70b-versatile,ADJECTIVE,gamall víkingr kemr þar.,gamli víkingr kemr þar.,"Which of the following Old Norse sentences is grammatically correct?

A: gamli víkingr kemr þar.
B: gamall víkingr kemr þar.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_098,llama-3.3-70b-versatile,ADJECTIVE,Hann kaupir illan hest.,Hann kaupir illa hest.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann kaupir illan hest.
B: Hann kaupir illa hest.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_099,llama-3.3-70b-versatile,ADJECTIVE,Hann er ríkr konungr.,Hann er ríki konungr.,"Which of the following Old Norse sentences is grammatically correct?

A: Hann er ríkr konungr.
B: Hann er ríki konungr.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_100,llama-3.3-70b-versatile,ADJECTIVE,Þar er góðr skógr.,Þar er góði skógr.,"Which of the following Old Norse sentences is grammatically correct?

A: Þar er góðr skógr.
B: Þar er góði skógr.

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_101,llama-3.3-70b-versatile,ADJECTIVE,Flosi hefir ríkan hjálm.,Flosi hefir ríka hjálm.,"Which of the following Old Norse sentences is grammatically correct?

A: Flosi hefir ríka hjálm.
B: Flosi hefir ríkan hjálm.

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_102,llama-3.3-70b-versatile,ADJECTIVE,ungr maðr heitir Þórr.,ungi maðr heitir Þórr.,"Which of the following Old Norse sentences is grammatically correct?

A: ungi maðr heitir Þórr.
B: ungr maðr heitir Þórr.

Answer with A or B only.",B,B,TRUE,B_gram
